,trained,yoked,FC,candy
Pelp1,7.008455724180227,6.820426024486848,0.18802969969337902,X
Pemt,0.9729864133761172,0.09193017002669761,0.8810562433494197,X
Penk,6.763164287212197,6.832282785860243,-0.06911849864804598,X
Peo1,4.849456595045959,4.314644613939294,0.5348119811066647,X
Pepd,5.211429568713944,5.278133847857087,-0.06670427914314292,X
Per1,9.982678102918863,8.831662320642712,1.1510157822761506,X
Per2,8.552664540609225,7.535723831451468,1.0169407091577574,X
Per3,7.9047364593647025,8.116987010561346,-0.21225055119664304,X
Perm1,4.391971284786214,4.735345367628196,-0.343374082841982,X
Perp,1.2042265683477826,0.9694540028183121,0.23477256552947057,X
Pes1,6.223430448027488,6.33900661025487,-0.11557616222738254,X
Pet100,4.037384873083191,4.362217672056108,-0.32483279897291695,X
Pet117,0.8845241700955927,0.3273502303647165,0.5571739397308761,X
Pex1,6.072932739843333,6.169827554900656,-0.09689481505732278,X
Pex10,3.963668373518954,4.28401473101677,-0.3203463574978156,X
Pex11a,4.367261005621576,4.785640501751382,-0.4183794961298055,X
Pex11b,5.70335262269227,6.338894239006794,-0.6355416163145238,X
Pex11g,2.5493676314447784,2.2255367969545925,0.3238308344901859,X
Pex12,3.528542498894908,4.432503268891166,-0.903960769996258,X
Pex13,5.543904728385478,5.70151484326713,-0.15761011488165266,X
Pex14,6.194702834602488,6.070724546182827,0.12397828841966074,X
Pex16,5.600104683688348,5.483638604872026,0.11646607881632143,X
Pex19,7.120126865002294,7.093275566741685,0.026851298260608836,X
Pex2,4.227852068260644,4.095976791271085,0.13187527698955837,X
Pex26,4.557624004914582,5.409887644780635,-0.8522636398660532,X
Pex3,5.377914260798761,5.426630383372564,-0.04871612257380331,X
Pex5,7.365344215731983,7.06514211521318,0.3002021005188027,X
Pex5l,7.257729955376424,7.25477348345909,0.002956471917333836,X
Pex6,7.394886520274504,7.458642906723248,-0.06375638644874382,X
Pex7,4.098126694247983,4.476714783299161,-0.3785880890511777,X
Pf4,0.06410075727521433,0.09193017002669761,-0.027829412751483276,X
Pfas,7.007947580806105,7.03205730933398,-0.02410972852787463,X
Pfdn1,5.423031701696969,5.349887141335787,0.07314456036118155,X
Pfdn2,6.602813963586277,6.386926368328239,0.2158875952580379,X
Pfdn4,3.278217357709612,3.5869172210225013,-0.30869986331288946,X
Pfdn5,6.878627948010399,6.956605790094753,-0.07797784208435399,X
Pfdn6,5.63504953770103,6.060332755466033,-0.4252832177650028,X
Pfkfb1,0.3111163533584595,0.32062921333003114,-0.009512859971571641,X
Pfkfb2,6.588497710461463,7.156258736913464,-0.5677610264520006,X
Pfkfb3,6.243610633138523,6.046971987776863,0.1966386453616602,X
Pfkfb4,4.5427574914927815,4.274232634288608,0.26852485720417363,X
Pfkl,9.124308658822795,9.293443584453867,-0.1691349256310719,X
Pfkm,9.4300047611199,9.62405547869648,-0.1940507175765802,X
Pfkp,8.079251817470707,8.125662910018534,-0.04641109254782627,X
Pfn1,7.715614544440978,7.9462819922597925,-0.23066744781881443,X
Pfn2,9.505219717841053,9.691063822527079,-0.1858441046860264,X
Pfn4,2.6150931397913695,2.116890658388456,0.49820248140291357,X
Pgam1,9.1744665129767,9.339688766472971,-0.16522225349627107,X
Pgam2,3.5661873663705475,4.861300550060287,-1.2951131836897396,X
Pgam5,6.617921372506693,6.973906912402254,-0.3559855398955607,X
Pgap1,5.036030306883378,5.501178895839256,-0.46514858895587796,X
Pgap2,5.048671928431445,5.397933951736604,-0.3492620233051591,X
Pgap3,4.305227944833888,4.315618783541377,-0.010390838707489358,X
Pgbd1,1.8068843131963812,2.5815983982784654,-0.7747140850820842,X
Pgbd5,10.33271907325528,10.236887530321923,0.09583154293335738,X
Pgd,5.8284751470190805,5.080670581048259,0.7478045659708217,X
Pgf,0.5192282840110133,0.9537308539513353,-0.434502569940322,X
Pggt1b,5.045109602498246,4.360037816079601,0.6850717864186446,X
Pgk1,8.887853255010208,8.997322041783498,-0.10946878677328975,X
Pgk1-rs7,0.6373167752901002,0.53832715908891,0.09898961620119018,X
Pgls,5.350497951450478,5.529965473011817,-0.17946752156133883,X
Pglyrp1,1.0980551482213357,1.1079337463391916,-0.009878598117855963,X
Pglyrp2,0.13711539949926976,0.4078359169632722,-0.27072051746400244,X
Pgm1,4.542280566432319,3.6307597943184096,0.9115207721139091,X
Pgm2,6.628234801466038,6.897941013697422,-0.2697062122313838,X
Pgm2l1,9.152503908373419,9.028475717883227,0.12402819049019165,X
Pgm3,3.9442677205548113,3.8582690624535547,0.08599865810125662,X
Pgm5,3.0934913994485487,3.3660713335383714,-0.27257993408982273,X
Pgp,5.871171168690043,6.224305560194815,-0.35313439150477244,X
Pgpep1,4.568213610555157,4.9253150767774345,-0.3571014662222778,X
Pgpep1l,1.5573288875827185,0.910337943487443,0.6469909440952755,X
Pgr,5.187657852380107,5.2411394759688985,-0.05348162358879183,X
Pgr15l,0.6868806189657224,0.7336442302016705,-0.04676361123594808,X
Pgrmc1,8.566452689136568,8.625898150529212,-0.059445461392643395,X
Pgrmc2,6.915851142201706,7.0773824818224185,-0.1615313396207121,X
Pgs1,7.089387488492707,7.0037495059236035,0.0856379825691036,X
Phactr1,8.935166717868343,8.865584861947763,0.06958185592058008,X
Phactr2,4.11017637902539,2.595610909989195,1.514565469036195,X
Phactr3,6.955192678071165,6.919222193270458,0.03597048480070697,X
Phactr4,3.4520442828043216,3.7441698931171996,-0.292125610312878,X
Phax,6.174444531069724,6.307416976501252,-0.13297244543152864,X
Phb,6.617442227295729,6.897251997672775,-0.2798097703770459,X
Phb2,7.133977227031977,7.151804101739813,-0.017826874707836282,X
Phc1,7.4018750382505685,7.286233361603638,0.11564167664693059,X
Phc2,7.660371389768725,7.707218401932734,-0.046847012164008994,X
Phc3,7.934146137288021,7.802547560596306,0.13159857669171515,X
Phex,1.9641200821848088,2.3612749332023277,-0.3971548510175189,X
Phf1,4.947702992492097,5.153523911306524,-0.20582091881442732,X
Phf10,7.007546376830136,6.782338368091092,0.22520800873904356,X
Phf11a,0.07301464222405545,0.040073964316959254,0.03294067790709619,X
Phf11c,0.5399890627723279,0.7370109611227913,-0.19702189835046335,X
Phf11d,0.46576199810780233,0.7250088183528053,-0.25924682024500295,X
Phf12,7.4765831455597995,7.488396661993896,-0.01181351643409645,X
Phf13,5.750884796161104,5.290029668885694,0.4608551272754102,X
Phf14,6.581048769438732,6.426292889523984,0.15475587991474793,X
Phf19,1.6940870101281864,1.1334408991915188,0.5606461109366676,X
Phf2,7.59615429005735,7.502394359682419,0.09375993037493124,X
Phf20,7.706530057648507,7.696973492542931,0.009556565105576453,X
Phf20l1,8.013354660082852,8.150698967372636,-0.13734430728978353,X
Phf21a,7.236530418820012,7.202588437592087,0.03394198122792513,X
Phf21b,6.3881241560646425,6.279099632221759,0.10902452384288353,X
Phf23,6.654881211157333,6.225718356907464,0.4291628542498689,X
Phf24,9.194980436527874,9.213935431798822,-0.01895499527094735,X
Phf3,7.997469234351784,8.046623373460763,-0.049154139108979145,X
Phf5a,5.166647691655941,5.1314321562103125,0.03521553544562828,X
Phf6,6.522912506893929,6.281491943794339,0.2414205630995907,X
Phf7,2.602012991675694,2.841304284161731,-0.23929129248603687,X
Phf8,6.494650617853513,6.134178753403511,0.3604718644500027,X
Phgdh,6.4679634761463145,6.17127170984518,0.2966917663011346,X
Phip,7.436126141367892,7.373223373006074,0.06290276836181796,X
Phka1,5.368408954692633,5.482305091797801,-0.11389613710516766,X
Phka2,7.0510551352426045,7.215428990705946,-0.16437385546334138,X
Phkb,5.247465203272043,4.936749250912441,0.3107159523596019,X
Phkg1,3.2032058643407098,3.9849573348910297,-0.7817514705503199,X
Phkg2,6.484082242140916,6.605738500666156,-0.12165625852524009,X
Phlda1,5.991383207331221,4.565991152316939,1.4253920550142825,X
Phlda3,2.9103080590293127,3.2163405108996095,-0.3060324518702968,X
Phldb1,7.036635116295084,6.895834314051197,0.1408008022438869,X
Phldb2,2.671128571763444,2.5527935054907993,0.11833506627264478,X
Phldb3,0.06410075727521433,0.2155468362847337,-0.15144607900951937,X
Phlpp1,7.8634311235766035,7.746735523195958,0.11669560038064564,X
Phlpp2,7.465267104356338,7.281419779993871,0.18384732436246676,X
Phospho1,6.789237124147441,6.586976083171371,0.20226104097606967,X
Phospho2,6.041019038153438,5.2865046286150585,0.7545144095383796,X
Phox2a,0.31315767490505586,0.0,0.31315767490505586,X
Phpt1,5.442340243845837,5.665315929921559,-0.22297568607572238,X
Phrf1,6.9240345417604265,7.2833647153065195,-0.359330173546093,X
Phtf1,6.523878955875977,6.76788159464381,-0.24400263876783246,X
Phtf2,5.693968592604959,5.5264494340521795,0.16751915855277932,X
Phxr2,0.45929304613290733,0.7322737948704888,-0.2729807487375815,X
Phxr4,2.845426231965115,3.139508425440349,-0.294082193475234,X
Phyh,5.0017981893774515,4.711488341702261,0.2903098476751902,X
Phyhd1,4.608462757601523,4.275522430951333,0.33294032665019024,X
Phyhip,10.778149364447831,10.944814578368282,-0.1666652139204512,X
Phyhipl,8.466699860014396,8.411566035575548,0.05513382443884751,X
Phykpl,4.236719518338882,3.860135622036104,0.3765838963027779,X
Pi15,5.417245124853388,5.396959788339374,0.020285336514014318,X
Pi16,0.9592267847043596,0.09193017002669761,0.8672966146776621,X
Pi4k2a,7.765954382555851,7.513030176256337,0.2529242062995136,X
Pi4k2b,1.363589934998751,1.1762369966654822,0.18735293833326883,X
Pi4ka,9.654711934771724,9.566238526916473,0.08847340785525049,X
Pi4kb,7.11905043490156,7.103576716131897,0.015473718769662526,X
Pianp,7.932580263410115,8.067907340995065,-0.13532707758495022,X
Pias1,6.811280449725187,6.68048228780849,0.13079816191669646,X
Pias2,7.269209217126308,7.2815990031779725,-0.012389786051664409,X
Pias3,4.809985179910456,4.708635062905992,0.10135011700446395,X
Pias4,6.124829109519994,6.24120041132736,-0.11637130180736577,X
Pibf1,4.549929848341167,4.308248733002508,0.24168111533865844,X
Picalm,8.52271453876905,8.355949869327544,0.16676466944150548,X
Pick1,6.26080669230129,6.427299959098723,-0.16649326679743304,O
Pid1,3.499954119744879,3.5027128736350512,-0.0027587538901721054,X
Pidd1,1.6679495968755305,1.74334852251456,-0.0753989256390295,X
Piezo1,3.192111438826037,2.5562664446629433,0.6358449941630937,X
Piezo2,0.887461660311285,1.4259691778363666,-0.5385075175250815,X
Piga,5.957010827335901,4.847389931644536,1.1096208956913642,X
Pigb,6.372931964616516,6.926631901261473,-0.5536999366449571,X
Pigc,3.3475578067508773,3.955440205720759,-0.6078823989698816,X
Pigf,3.839108425929974,3.3283730378436527,0.5107353880863212,X
Pigg,5.2831624491933,5.093033552800531,0.19012889639276942,X
Pigh,3.6640212660180795,4.521873756403267,-0.8578524903851878,X
Pigk,7.18550169108819,7.313847547168478,-0.12834585608028792,X
Pigl,3.7895850786410024,4.179730986009729,-0.3901459073687268,X
Pigm,5.857954471815878,4.900077582388854,0.9578768894270242,X
Pign,5.090441455389487,5.277123194357365,-0.1866817389678781,X
Pigo,6.19127205305388,6.231506354039976,-0.04023430098609637,X
Pigp,4.850974342757177,4.756185497815875,0.09478884494130213,X
Pigq,7.554100729795768,7.839572205645564,-0.28547147584979626,X
Pigr,0.20025347005490726,0.5899211642813891,-0.38966769422648184,X
Pigs,6.637082404956926,6.613435846654788,0.023646558302138132,X
Pigt,7.247998022604011,7.5448602335489925,-0.29686221094498144,X
Pigu,5.170786906428171,4.644000008791116,0.5267868976370549,X
Pigv,4.052407994043321,4.241678041944326,-0.18927004790100455,X
Pigw,2.592395833014129,3.473459966304207,-0.8810641332900779,X
Pigx,3.601921342960715,3.6783548525556875,-0.07643350959497264,X
Pigyl,4.065861990650617,4.603212482602038,-0.5373504919514218,X
Pigz,2.9849937762590084,3.450880837979478,-0.46588706172046956,X
Pih1d1,4.629237112730997,4.910147622368338,-0.28091050963734077,X
Pih1d2,2.2156382302805495,2.952509270083436,-0.7368710398028866,X
Pik3ap1,1.8407243583129245,1.8597722212742553,-0.019047862961330875,X
Pik3c2a,6.597952825444783,6.416961421140684,0.1809914043040992,X
Pik3c2b,6.5635749295734955,6.496747886201238,0.06682704337225776,X
Pik3c3,6.450261802133064,6.756392687479543,-0.30613088534647837,X
Pik3ca,7.20079092382558,7.038206081604122,0.16258484222145775,X
Pik3cb,7.434925752129677,7.448918133695154,-0.013992381565476997,X
Pik3cd,5.884423217156354,6.112797091993115,-0.22837387483676075,X
Pik3cg,0.8457022008311008,0.8544400839965022,-0.008737883165401361,X
Pik3ip1,6.102950688543809,6.1354988970222655,-0.032548208478456075,X
Pik3r1,7.2652054317602115,7.553604627565622,-0.2883991958054102,X
Pik3r2,8.496284138471909,8.63257819426837,-0.13629405579646203,X
Pik3r3,6.622462791841521,6.619049638579148,0.0034131532623726812,X
Pik3r4,6.449024495522757,6.2827957627263125,0.16622873279644423,X
Pik3r5,3.8953895415432473,3.6936567290903835,0.2017328124528639,X
Pik3r6,1.00221182938,0.8270140361769402,0.17519779320305973,X
Pikfyve,7.2702134314528495,6.983644256288507,0.28656917516434266,X
Pilra,0.589862494290865,0.6874779260923171,-0.09761543180145205,X
Pim1,5.891038832197835,4.539998116385104,1.351040715812731,X
Pim2,6.958024714161305,7.055225225557,-0.09720051139569463,X
Pim3,6.746354509978858,5.975084864696686,0.7712696452821728,X
Pin1,6.7714896559740545,6.929904410986512,-0.1584147550124575,X
Pin4,3.9602005104458073,4.0919502959688945,-0.13174978552308714,X
Pink1,9.108349360434838,9.200230161296163,-0.09188080086132544,X
Pinx1,2.99173974260482,3.3119473865708944,-0.3202076439660746,X
Pip4k2a,6.745441845357038,7.0378474160575974,-0.2924055707005593,X
Pip4k2b,8.09405795496008,8.253047437156667,-0.1589894821965867,X
Pip4k2c,7.225020275787525,7.335567225933025,-0.11054695014550031,X
Pip5k1a,8.417511192799495,8.229427346303625,0.18808384649586962,X
Pip5k1b,7.450459182537005,7.482857744702052,-0.03239856216504755,X
Pip5k1c,9.703571522991279,9.800182812867073,-0.09661128987579382,X
Pip5kl1,0.6105845320489195,0.5218540090951146,0.0887305229538049,X
Pipox,0.4379991461273333,0.9006874291111188,-0.46268828298378545,X
Pir,1.0194596630389126,2.1246477721789163,-1.1051881091400038,X
Pira2,0.0,0.13200413434365685,-0.13200413434365685,X
Pirb,1.5677985397202674,0.5870109772941141,0.9807875624261533,X
Pirt,1.4004331882058423,2.134768038681544,-0.7343348504757017,X
Pisd,9.985049264577313,10.175130038335036,-0.1900807737577228,X
Pithd1,6.629390035132865,6.984712217224512,-0.3553221820916468,X
Pitpna,8.946871192529075,8.842928249884517,0.10394294264455795,X
Pitpnb,7.373683084037145,7.213762569482166,0.1599205145549787,X
Pitpnc1,8.355594883384898,8.311275263131709,0.04431962025318903,X
Pitpnm1,7.682317964526999,7.925137438857824,-0.24281947433082518,X
Pitpnm2,11.582742636922124,11.492336987281641,0.09040564964048237,X
Pitpnm3,5.984054727025382,5.6498869264558875,0.33416780056949413,X
Pitrm1,6.26032967946516,6.44380613537689,-0.18347645591172945,X
Pitx1,0.22612017622479416,0.0,0.22612017622479416,X
Pitx3,0.24598271446616,0.0,0.24598271446616,X
Piwil1,1.0285415672263207,0.906234289382524,0.12230727784379669,X
Piwil2,2.9349596179371766,2.9466968196226375,-0.011737201685460885,X
Piwil4,0.28815885468737157,0.40024081953427837,-0.1120819648469068,X
Pja1,8.520772267993337,8.429422171024262,0.09135009696907481,X
Pja2,10.114614765061214,10.15899192599378,-0.04437716093256583,X
Pkd1,9.719398138628073,9.736638419310175,-0.017240280682102593,X
Pkd1l2,0.20025347005490726,0.09193017002669761,0.10832330002820965,X
Pkd1l3,4.13044360363061,3.4646123503917767,0.6658312532388333,X
Pkd2,7.195755417195403,7.229505675117264,-0.03375025792186115,X
Pkd2l2,4.662149401779401,4.339268137634317,0.3228812641450842,X
Pkdcc,4.511439803638711,4.884369468547743,-0.3729296649090319,X
Pkdrej,0.5398448767823697,0.6265466117172199,-0.08670173493485023,X
Pkhd1l1,0.7902147885670369,0.38854035027994455,0.4016744382870923,X
Pkia,9.341730659472205,9.236440908135412,0.10528975133679275,X
Pkib,3.590919520078918,3.6845670160579993,-0.09364749597908117,X
Pkig,7.7358466828428485,7.678973490215842,0.0568731926270063,X
Pkm,11.036625041117063,11.153555157870642,-0.11693011675357923,X
Pkmyt1,3.1188765584922034,3.321994558038836,-0.2031179995466328,X
Pkn1,7.602211969352395,7.478507018674641,0.12370495067775433,X
Pkn2,6.554626695634078,6.105525768082945,0.4491009275511333,X
Pkn3,0.6006383871860552,0.5767687972981876,0.02386958988786758,X
Pknox1,4.922221794029021,4.631570932488036,0.29065086154098463,X
Pknox2,6.539412229168356,6.171948661476843,0.3674635676915132,X
Pkp2,6.333470896044484,6.467702120184413,-0.1342312241399286,X
Pkp3,0.12484147122227747,0.7491771924522058,-0.6243357212299283,X
Pkp4,8.85926807798628,8.964255145951476,-0.10498706796519564,X
Pla1a,0.4104838071331429,0.0,0.4104838071331429,X
Pla2g10,0.20025347005490726,0.2778890782630175,-0.07763560820811025,X
Pla2g12a,5.4830056016345186,5.554463007130477,-0.07145740549595825,X
Pla2g15,5.287672566671463,5.250781435048669,0.036891131622794227,X
Pla2g16,4.144219548394792,3.581731656612557,0.5624878917822351,X
Pla2g2c,1.05677152999084,1.5286399083725086,-0.4718683783816686,X
Pla2g2d,2.0773374138872316,2.680691230850338,-0.6033538169631063,X
Pla2g2e,0.31139691714344747,0.0,0.31139691714344747,X
Pla2g2f,5.758901250450556,5.973307422279556,-0.21440617182900024,X
Pla2g3,4.607333766807643,5.568866847616515,-0.9615330808088718,X
Pla2g4a,1.1768100203374225,1.060114269512938,0.11669575082448458,X
Pla2g4b,1.19543400073292,1.728554216053138,-0.5331202153202179,X
Pla2g4c,0.5524168104675455,0.36531909919575506,0.18709771127179048,X
Pla2g4e,5.545060055774759,4.703269033100079,0.8417910226746805,X
Pla2g4f,0.3674412300484803,0.32720514577948534,0.04023608426899494,X
Pla2g6,5.020488985394703,4.822539825353225,0.19794916004147822,X
Pla2g7,6.635217669942918,6.688974420779458,-0.05375675083654041,X
Pla2r1,0.8297868425926609,0.7682242864972703,0.06156255609539063,X
Plaa,6.385812936120864,6.201091263619584,0.18472167250128013,X
Plac9b,1.1113808536499732,0.5636946168610408,0.5476862367889324,X
Plag1,2.7786640517333168,3.873311064242843,-1.0946470125095265,X
Plagl1,6.528369294485412,5.253610031859231,1.2747592626261808,X
Plagl2,4.67947708375499,4.326213405459653,0.35326367829533734,X
Plat,6.547870115942988,6.294274021570483,0.2535960943725053,X
Plau,4.9279444360203515,4.1212492018753615,0.80669523414499,X
Plaur,3.1074679080934597,2.067898500665204,1.0395694074282558,X
Plb1,2.1981759883101066,2.047837665616013,0.15033832269409375,X
Plbd1,0.49072258192331136,0.0,0.49072258192331136,X
Plbd2,8.689738675008087,8.8970919242211,-0.20735324921301235,X
Plcb1,9.010430108885098,9.037523582215337,-0.027093473330239704,X
Plcb2,0.9770953959572857,1.9524010870764428,-0.9753056911191571,X
Plcb3,4.7269651226725,4.820099962001377,-0.09313483932887756,X
Plcb4,2.9833530723702815,2.0305145326656953,0.9528385397045862,X
Plcd1,4.631100004906429,4.0971225464381895,0.5339774584682395,X
Plcd3,2.0316044553845782,2.5171630121329334,-0.48555855674835513,X
Plcd4,4.060743309388367,4.500579554286379,-0.43983624489801176,X
Plce1,3.885275845243313,3.475283332523506,0.40999251271980697,X
Plcg1,7.898165867316543,8.052060419952815,-0.15389455263627205,X
